"","AAPL","AMGN","AXP","BA","CAT","CRM","CSCO","CVX","DIS","DOW","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","V","VZ","WBA","WMT"
"1996-05-20",0.249442,14.875,13.822446,41.3125,16.96875,NA,6.25,31,20.346563,NA,NA,11.833333,28.03125,8.875,23.8125,23.666666,23.25,24.3125,34.8125,31.75,7.296875,6.007813,21.90625,26.0625,6.828125,NA,28.272459,8.4375,12.3125
"1996-05-21",0.242188,14.8125,13.785975,41.9375,17.125,NA,6.125,30.25,20.510979,NA,NA,11.722222,27.75,8.78125,23.90625,23.583334,23.25,24.375,35,31.5625,7.195313,6.257813,22.125,25.875,6.65625,NA,28.665913,8.59375,12.375
"1996-05-22",0.232701,15.0625,13.931858,42.6875,17.3125,NA,6.194445,30.9375,20.634293,NA,NA,11.638889,27.59375,8.734375,24.25,24.25,23.5625,24.8125,34.8125,31.5625,7.304688,6.1875,22.46875,26.5,6.71875,NA,28.49729,8.71875,12.625
"1996-05-23",0.234375,15.25,13.858916,42.625,16.90625,NA,6.361111,30.875,20.387667,NA,NA,11.527778,27.3125,8.859375,24.125,23.958334,23.3125,24.5625,34.6875,31.6875,7.40625,6.328125,22.375,26.375,6.609375,NA,28.216251,8.53125,12.3125
"1996-05-24",0.238839,15.15625,13.822446,41.9375,17.09375,NA,6.333333,30.5625,20.552084,NA,NA,11.527778,27.1875,8.875,24.40625,23.875,23.75,24.5,35.1875,32.25,7.40625,6.335938,22.59375,26.8125,6.640625,NA,28.72212,8.5,12.5
"1996-05-28",0.235491,14.90625,13.56715,42.8125,16.9375,NA,6.208333,30.3125,20.42877,NA,NA,11.444445,27.0625,9.0625,24.34375,23.625,23,24.125,35.125,31.8125,7.328125,6.148438,22.3125,26.875,6.5625,NA,28.553497,8.21875,12.75
"1996-05-29",0.222098,14.875,13.676562,42.4375,17,NA,6.069445,29.8125,19.894417,NA,NA,11.25,26.71875,8.921875,24.0625,23.375,23,24.3125,34.5,31.875,7.320313,6.210938,22,26.625,6.484375,NA,28.272459,8.03125,12.75
"1996-05-30",0.227679,15.0625,13.457738,42.875,16.59375,NA,6.041667,30.1875,20.141041,NA,NA,11.5,26.8125,8.9375,24.4375,23.333334,23.375,24.4375,34.4375,32.5,7.390625,6.234375,22.21875,26.75,6.703125,NA,27.879005,8.0625,12.75
"1996-05-31",0.233259,14.875,13.348325,42.625,16.40625,NA,6.083333,29.875,19.976625,NA,NA,11.361111,26.6875,9.4375,24.34375,23.333334,23,24.0625,34.125,32.3125,7.421875,6.273438,21.96875,26.4375,6.859375,NA,28.047628,7.96875,12.9375
"1996-06-03",0.220982,14.765625,13.1295,42.1875,16.09375,NA,6.194445,29.625,19.853313,NA,NA,11.555555,26.34375,9.578125,24.25,23.291666,23.125,24.3125,34.1875,32.375,7.398438,6.296875,21.9375,26.5625,6.953125,NA,27.541759,7.875,13
"1996-06-04",0.21596,14.875,13.202441,42.0625,16.4375,NA,6.194445,29.8125,19.771105,NA,NA,12.166667,26.46875,9.539063,24.5625,23.583334,23.25,24.1875,34.25,32.5625,7.367188,6.21875,22.15625,26.5,6.640625,NA,27.710382,8.28125,13.125
"1996-06-05",0.22433,15.09375,13.56715,42.4375,16.53125,NA,6.347222,29.4375,19.894417,NA,NA,12.416667,26.21875,9.609375,24.8125,24.416666,23.875,24.3125,34.75,33.0625,7.554688,6.484375,22.5625,26.75,6.84375,NA,28.441082,8.34375,13
"1996-06-06",0.216518,15.125,13.275383,42.25,16.21875,NA,6.180555,29.5625,20.552084,NA,NA,12.222222,25.3125,9.40625,24.5625,24.333334,23.375,24.1875,34.5,32.3125,7.488281,6.515625,22.6875,26.4375,6.875,NA,28.160044,8.21875,12.875
"1996-06-07",0.217634,14.90625,13.238913,42.9375,16.40625,NA,6.208333,29.5,20.798708,NA,NA,12.111111,25.4375,9.40625,24.65625,23.916666,23.4375,24,35,32.625,7.578125,6.53125,22.65625,26.25,6.59375,NA,28.160044,8.34375,13
"1996-06-10",0.215402,14.9375,13.311854,43.1875,16.25,NA,6.222222,29.5,20.510979,NA,NA,12.444445,25.65625,9.265625,24.84375,24.041666,23.375,23.875,34.6875,32.625,7.539063,6.554688,22.71875,26.0625,6.359375,NA,28.384874,8.4375,12.9375
"1996-06-11",0.214286,14.875,13.165971,42.4375,16.5,NA,6.326389,29.6875,20.510979,NA,NA,12.611111,25.78125,9.40625,25,24.083334,23.5,23.8125,34.125,32,7.632813,6.601563,22.46875,26.4375,6.3125,NA,28.103836,8.34375,13
"1996-06-12",0.216518,14.75,13.1295,42,16.1875,NA,6.319445,29.75,20.510979,NA,NA,12.277778,25.75,9.59375,25,24.125,23.125,24.0625,34.6875,31.875,7.8125,6.726563,22.34375,26.3125,6.578125,NA,27.710382,8.1875,13
"1996-06-13",0.219866,14.90625,13.1295,41.625,16.15625,NA,6.208333,29.8125,20.305458,NA,NA,12.138889,25.8125,9.375,24.4375,24.208334,23.1875,23.875,34.25,32.1875,7.789063,6.601563,22.3125,26.3125,6.5625,NA,27.597967,8.1875,13
"1996-06-14",0.213728,14.71875,13.093029,41.6875,16.3125,NA,6.138889,29.8125,20.223249,NA,NA,12.055555,25.40625,9.125,24.5,24.125,22.875,23.5625,34.1875,32,7.6875,6.570313,22.28125,26.3125,6.53125,NA,27.485552,8.1875,13.0625
"1996-06-17",0.210938,14.84375,13.093029,41.5625,16.34375,NA,6.041667,30,20.387667,NA,NA,12.027778,25.625,9,24.375,24.083334,23.0625,23.5,34.1875,31.8125,7.789063,6.492188,22.15625,26.4375,6.53125,NA,27.316929,8.375,12.9375
"1996-06-18",0.203125,14.53125,13.093029,41.5625,16.40625,NA,5.875,29.75,20.058834,NA,NA,11.777778,25.3125,8.796875,23.9375,23.958334,23.125,23,33.6875,31.75,7.648438,6.382813,21.9375,26.5,6.5625,NA,27.035891,8.34375,12.625
"1996-06-19",0.206473,14.125,13.093029,42.375,16.5,NA,5.930555,30.1875,20.099937,NA,NA,11.805555,25.53125,8.921875,24,23.666666,23.25,23,34.3125,31.9375,7.609375,6.273438,22.46875,26.375,6.359375,NA,27.092098,8.21875,12.3125
"1996-06-20",0.203125,14.0625,12.655379,43.6875,16.78125,NA,5.819445,30.25,20.305458,NA,NA,11.861111,25.1875,8.890625,23.9375,23.166666,23.375,23,34.5,32.5,7.609375,6.132813,22.5625,26.0625,6.03125,NA,27.485552,8.25,12.4375
"1996-06-21",0.202009,13.90625,12.910675,44.5625,17.1875,NA,6.097222,30.3125,20.716499,NA,NA,12.166667,24.65625,8.921875,24.0625,22.5,23.8125,23.125,34.5,32.5625,7.742188,6.492188,22.6875,26.1875,6.09375,NA,27.822798,8.21875,12.8125
"1996-06-24",0.198661,14.09375,13.020087,44.5,17.3125,NA,6,30.4375,20.469875,NA,NA,12.166667,24.90625,9.201172,24.1875,22.916666,24.375,23.5,34.75,32.0625,7.757813,6.4375,22.875,26.4375,6.03125,NA,27.76659,8.34375,12.875
"1996-06-25",0.184152,14.1875,13.165971,45.1875,17.0625,NA,6.041667,30.4375,20.798708,NA,NA,12.25,24.9375,9.109375,24.6875,23.375,24.25,23.6875,34.875,32.5,7.625,6.328125,23.375,26.75,6.09375,NA,27.541759,8.5625,12.6875
"1996-06-26",0.177455,14.15625,13.165971,44.5,16.75,NA,5.930555,29.9375,20.510979,NA,NA,11.722222,24.65625,9.0625,24.6875,23.333334,24.5625,23.5,34.875,32.5,7.53125,6.28125,23.375,26.625,6.1875,NA,27.541759,8.46875,12.8125
"1996-06-27",0.184152,13.558594,13.238913,44.875,16.8125,NA,6.097222,29.6875,20.757605,NA,NA,12.194445,24.71875,9.234375,24.5625,23.416666,24.4375,23.25,34.3125,32.75,7.496094,6.257813,22.8125,26.5625,6.296875,NA,27.935213,8.40625,12.6875
"1996-06-28",0.1875,13.5,13.020087,43.5625,16.9375,NA,6.291667,29.5,20.675396,NA,NA,12,24.75,9.179688,24.75,23.541666,24.5,23.375,34.5,32.3125,7.507813,6.421875,22.65625,26.75,6.3125,NA,28.665913,8.375,12.6875
"1996-07-01",0.191964,13.9375,13.202441,44.9375,17.5,NA,6.486111,29.9375,20.469875,NA,NA,12.055555,25.375,9.390625,24.8125,23.791666,24.6875,23.75,35.6875,33.0625,7.644531,6.515625,22.65625,26.9375,6.375,NA,28.216251,8.40625,12.4375
"1996-07-02",0.1875,13.6875,13.1295,46,17.46875,NA,6.527778,30.125,20.141041,NA,NA,12,25,9.34375,24.875,23.708334,24.75,23.4375,34.375,33,7.601563,6.609375,22.28125,27.3125,6.234375,NA,28.216251,8.40625,12.4375
"1996-07-03",0.172991,13.6875,13.165971,45.6875,17.53125,NA,6.375,30.0625,20.058834,NA,NA,12.305555,24.625,9.359375,24.6875,23.791666,24.5,23.0625,34.5,33,7.570313,6.8125,22.3125,27.375,6.1875,NA,28.665913,8.34375,12.4375
"1996-07-05",0.174107,13.21875,12.69185,44.9375,17.09375,NA,6.222222,29.4375,19.524479,NA,NA,12.027778,24.46875,9.015625,24.1875,22.916666,23.75,22.75,33.875,32.1875,7.398438,6.640625,21.9375,26.75,6.0625,NA,27.76659,8.21875,12.25
"1996-07-08",0.170759,12.875,12.473025,44.875,17.3125,NA,6.319445,29.4375,19.401167,NA,NA,11.5,24.59375,9.125,24,22.416666,23.6875,22.25,33.6875,32.4375,7.519531,6.515625,21.875,26.625,6.015625,NA,26.754852,8.09375,12
"1996-07-09",0.169643,13.25,12.655379,45.1875,17.46875,NA,6.388889,29.75,18.907917,NA,NA,11.666667,24.75,9.171875,23.625,22.625,23.75,22.375,33.8125,32.3125,7.5,6.796875,22.0625,26.8125,5.703125,NA,27.148306,8.1875,12.125
"1996-07-10",0.167411,13.0625,12.473025,45.125,17.3125,NA,6.430555,29.875,19.113438,NA,NA,11.555555,24.71875,9.109375,24,22.875,24,22.375,34.5,32.5,7.46875,6.703125,22.125,26.875,5.53125,NA,27.148306,8.15625,12
"1996-07-11",0.159598,13.15625,12.21773,44.0625,17.1875,NA,6.083333,30.1875,18.45577,NA,NA,11.166667,24,8.6875,24,22.583334,23.8125,22.25,33.75,32.0625,7.15625,6.5,21.84375,26.8125,3.875,NA,27.260721,8.0625,11.8125
"1996-07-12",0.161272,13.59375,12.29067,44.132813,16.78125,NA,6.152778,30.382813,18.702396,NA,NA,11.305555,23.828125,8.90625,23.59375,22.666666,23.5625,22.0625,33.5,31.703125,7.023438,6.632813,21.5625,27.0625,4.140625,NA,27.76659,8.125,11.9375
"1996-07-15",0.15346,13.71875,11.962433,43.375,15.9375,NA,5.763889,29.625,18.044729,NA,NA,10.888889,22.71875,8.640625,23,21.958334,22.75,21.375,32,31.125,6.914063,6.375,21.03125,26.875,4.078125,NA,27.485552,8.0625,11.6875
"1996-07-16",0.15067,13.75,12.108316,42.375,16.59375,NA,5.75,29.0625,18.414667,NA,NA,11.055555,23.9375,8.75,24.125,22.25,23.0625,21.625,31.875,30.5625,7.210938,6.40625,21.125,26.9375,4.015625,NA,27.485552,7.84375,11.4375
"1996-07-17",0.15067,13.59375,12.327142,42.625,16.4375,NA,5.944445,28.5625,18.414667,NA,NA,11.527778,23.53125,8.953125,23.75,22.583334,23,22.125,31.5,31.375,7.320313,6.4375,21.09375,27.125,4.15625,NA,26.923475,7.90625,12.125
"1996-07-18",0.186384,13.84375,12.29067,44.0625,16.875,NA,5.986111,29.375,18.825708,NA,NA,11.861111,23.5625,9.0625,24.5625,23.166666,23.6875,22.6875,32.5625,32.1875,7.492188,6.539063,21.4375,27.3125,4.28125,NA,26.81106,7.90625,12.0625
"1996-07-19",0.185268,14.0625,12.071846,43.625,16.75,NA,5.75,29.0625,18.866812,NA,NA,11.694445,23.4375,9.09375,24.6875,22.916666,23.5625,22.6875,32.6875,32.3125,7.561523,6.3125,21.375,27.125,4.265625,NA,26.698645,8.125,12
"1996-07-22",0.180804,13.75,11.925962,43.1875,16.40625,NA,5.625,28.8125,18.414667,NA,NA,11.638889,23.125,9.03125,24.4375,22.666666,23.6875,22.6875,32.5625,32.8125,7.484375,6.25,21.53125,26.9375,4.328125,NA,26.361399,7.96875,11.625
"1996-07-23",0.183036,13.25,12.071846,42,16.1875,NA,5.236111,28.875,18.25025,NA,NA,11.194445,22.5625,8.6875,23.6875,22.333334,23.375,22.5,32.375,31.8125,7.007813,6.328125,21.53125,26.875,4.1875,NA,26.192776,7.84375,11.5625
"1996-07-24",0.185826,13.4375,12.363612,42.9375,16.34375,NA,5.458333,28.8125,17.880312,NA,NA,11.111111,22.9375,8.625,23.75,22.291666,22.9375,22.6875,31.6875,32.3125,7.171875,6.179688,21.375,26.75,4.046875,NA,26.417606,7.6875,11.9375
"1996-07-25",0.1875,13.703125,12.582438,44.0625,16.03125,NA,5.493055,29.375,17.880312,NA,NA,11.027778,25.90625,9.015625,23.6875,22.791666,23.0625,23,31.75,31.9375,7.40625,6.09375,21.34375,26.625,4.0625,NA,26.136568,7.75,12
"1996-07-26",0.196429,13.65625,12.764791,44.1875,16.5625,NA,5.708333,28.875,17.798103,NA,NA,11.222222,25.96875,9.28125,24.0625,23.041666,23.5625,23.125,31.6875,32.125,7.445313,6.125,21.71875,26.75,4.1875,NA,26.305191,7.90625,12
"1996-07-29",0.198661,13.59375,12.728321,43.25,16.25,NA,5.555555,28.8125,17.551479,NA,NA,11.472222,26.1875,9.109375,23.8125,22.625,23.125,22.9375,31.9375,31.6875,7.304688,6.265625,21.75,26,4.1875,NA,26.530022,7.84375,11.875
"1996-07-30",0.190848,13.6875,12.801263,43.875,16.125,NA,5.680555,28.5625,18.168041,NA,NA,11.444445,26.84375,9.296875,24.125,22.916666,23.1875,23.125,32.5,32,7.414063,6.476563,22.0625,25.6875,4.21875,NA,26.361399,7.71875,12
"1996-07-31",0.196429,13.65625,12.764791,44.25,16.46875,NA,5.75,28.9375,18.291353,NA,NA,11.194445,26.875,9.390625,23.875,23.166666,23.4375,23.1875,32.5,32.125,7.367188,6.429688,22.3125,25.875,4.21875,NA,26.586229,7.9375,12
"1996-08-01",0.189732,13.78125,13.1295,44.5625,16.8125,NA,5.972222,29.0625,18.866812,NA,NA,11.527778,26.8125,9.625,24.5625,23.708334,24.0625,23.5625,32.9375,32.9375,7.539063,6.609375,22.40625,25.75,4.3125,NA,27.316929,8.15625,12.25
"1996-08-02",0.19308,13.71875,13.275383,45.8125,17,NA,6.208333,29.625,19.072332,NA,NA,11.944445,27.21875,9.84375,24.8125,24.666666,24.625,23.9375,33.625,33.25,7.710938,6.789063,22.6875,25.875,4.390625,NA,27.654175,8.34375,12.25
"1996-08-05",0.1875,13.71875,13.1295,44.75,17.21875,NA,6.173611,29.8125,19.195646,NA,NA,11.666667,27.3125,9.765625,25.1875,24.375,24.5625,23.625,33.1875,33.3125,7.609375,6.757813,22.8125,25.6875,4.546875,NA,27.597967,8.53125,12.25
"1996-08-06",0.191964,14.0625,13.1295,45.375,17.28125,NA,6.361111,29.6875,19.401167,NA,NA,11.638889,27.40625,9.984375,25.25,24.291666,24.6875,23.75,33.5,33.625,7.75,6.78125,22.75,25.875,4.703125,NA,27.710382,8.46875,12.3125
"1996-08-07",0.199777,14,13.165971,46.125,17.40625,NA,6.375,29.1875,19.195646,NA,NA,11.777778,28.15625,10.294922,25.75,24.208334,24.625,24,32.9375,33.4375,7.796875,6.757813,22.6875,26,4.78125,NA,27.429344,8.53125,12.375
"1996-08-08",0.197545,13.890625,13.056559,46.25,17.46875,NA,6.513889,29.375,18.907917,NA,NA,11.916667,28.375,10.09375,25.625,24.125,24.5,23.875,33.125,33.4375,7.828125,6.726563,21.96875,26.0625,4.90625,NA,26.867268,8.40625,12.375
"1996-08-09",0.206473,13.84375,13.275383,45.5,17.46875,NA,6.486111,28.875,18.784605,NA,NA,12.138889,28.09375,10.296875,25.625,24.333334,24.375,23.8125,32.8125,33.75,7.78125,6.632813,21.9375,26,4.953125,NA,27.092098,8.46875,12.625
"1996-08-12",0.205357,14.1875,13.275383,45.5,17.75,NA,6.5,29.1875,19.23675,NA,NA,12.305555,28.03125,10.265625,26.3125,24.583334,24.875,23.6875,33,34.6875,7.828125,6.710938,22.1875,25.9375,4.828125,NA,27.541759,8.6875,12.9375
"1996-08-13",0.200893,14.40625,13.093029,45.125,17.5625,NA,6.319445,29.125,19.072332,NA,NA,12.194445,27.34375,10.03125,26.25,24.875,25.125,23.6875,32.875,34.5625,7.71875,6.664063,22.1875,25.75,4.671875,NA,27.092098,8.625,12.9375
"1996-08-14",0.203125,14.375,13.1295,45.3125,17.46875,NA,6.291667,28.875,19.113438,NA,NA,11.972222,27.8125,10.21875,26.5625,25,25.3125,23.75,33.1875,34.25,7.804688,6.5625,22.375,25.875,4.71875,NA,26.867268,8.71875,13.1875
"1996-08-15",0.198661,14.75,13.093029,45.6875,17.40625,NA,6.416667,28.8125,19.031229,NA,NA,11.722222,27.71875,10.21875,26.5625,25.125,25.5625,23.6875,33.375,34.5625,7.820313,6.492188,22.25,25.9375,4.78125,NA,26.586229,8.625,13.5625
"1996-08-16",0.200893,14.625,13.202441,45.875,17.4375,NA,6.222222,29.5,19.113438,NA,NA,11.722222,27.5,10.125,25.8125,25.416666,25.875,23.625,33.5,34.625,7.765625,6.53125,22.5625,26.1875,4.859375,NA,26.361399,8.65625,13.9375
"1996-08-19",0.210938,14.4375,13.165971,45.8125,17.59375,NA,6.222222,30,19.072332,NA,NA,11.861111,27.5,10.09375,26.0625,25.625,25.8125,23.875,33.8125,34.6875,7.71875,6.648438,22.625,26.125,4.90625,NA,26.530022,8.6875,13.4375
"1996-08-20",0.209821,13.9375,13.165971,45.875,17.84375,NA,6.111111,29.625,18.825708,NA,NA,11.75,27.625,9.9375,25.875,25.916666,25.625,23.6875,34.25,34.375,7.710938,6.78125,22.4375,26.0625,4.828125,NA,26.473814,8.65625,13.625
"1996-08-21",0.205357,14.5625,13.311854,45.5625,17.84375,NA,6.25,29.625,19.031229,NA,NA,11.916667,28.0625,10.03125,25.9375,26,25.4375,23.625,33.4375,34.375,7.71875,6.695313,22.28125,26.125,4.875,NA,26.530022,8.5,13.4375
"1996-08-22",0.207589,15.5,13.384796,44.8125,17.96875,NA,6.402778,30.125,19.113438,NA,NA,12.027778,28.15625,10.375,26,26.458334,26,23.8125,33.4375,34.4375,7.8125,6.796875,22.65625,26.0625,5.03125,NA,26.586229,8.4375,13.625
"1996-08-23",0.21317,15.75,13.384796,45.1875,17.8125,NA,6.319445,29.9375,19.195646,NA,NA,11.944445,28.25,10.203125,25.5625,26.041666,25.6875,23.75,33,33.9375,7.703125,6.710938,22.625,26,4.984375,NA,26.305191,8.53125,13.4375
"1996-08-26",0.215402,15.4375,13.311854,45.1875,17.8125,NA,6.125,29.625,19.524479,NA,NA,11.972222,28.125,10.15625,25.25,25.875,25.5625,23.8125,33.0625,33.5,7.679688,6.679688,22.375,25.9375,4.90625,NA,25.743114,8.46875,13.4375
"1996-08-27",0.221959,15.40625,13.311854,45.625,17.75,NA,6.111111,29.875,19.401167,NA,NA,12.027778,27.9375,10.1875,25.4375,25.875,25.8125,23.75,33.6875,33.625,7.796875,6.773438,22.65625,26.25,4.984375,NA,25.630699,8.53125,13.4375
"1996-08-28",0.222098,15,13.238913,46.0625,17.53125,NA,6.055555,29.9375,19.154541,NA,NA,12.222222,28.75,10.15625,25.1875,25.708334,25.625,23.6875,33.75,33.875,7.851563,6.859375,22.96875,26.0625,4.96875,NA,25.630699,8.4375,13.4375
"1996-08-29",0.21875,14.59375,12.947145,45.8125,17.34375,NA,6,29.625,18.990126,NA,NA,12.027778,28.78125,10.171875,24.9375,25.291666,25.1875,23.4375,33.6875,33.25,7.757813,6.773438,22.4375,25.9375,4.859375,NA,25.462076,8.28125,13.1875
"1996-08-30",0.216518,14.5625,12.764791,45.25,17.21875,NA,5.861111,29.4375,18.7435,NA,NA,11.805555,28.59375,9.976563,24.625,24.791666,25,23.1875,34.375,32.8125,7.65625,6.75,22.21875,25.875,4.828125,NA,25.293453,8.21875,13.1875
"1996-09-03",0.215402,14.53125,12.618908,45.3125,17.34375,NA,5.972222,29.9375,18.7435,NA,NA,11.75,28.8125,10.203125,24.5625,25.041666,25.375,23.1875,34.1875,32.5625,7.710938,6.726563,22.25,25.6875,4.828125,NA,25.12483,8.3125,13.25
"1996-09-04",0.215402,14.375,12.655379,45.6875,17.75,NA,6.041667,29.8125,18.661291,NA,NA,11.888889,28.65625,10.28125,24.5625,24.875,25.3125,23,34,32.8125,7.710938,6.84375,22.125,25.4375,5.0625,NA,25.181038,8.40625,13.3125
"1996-09-05",0.204241,14.0625,12.545967,45.25,17.5625,NA,5.763889,29.875,18.291353,NA,NA,11.805555,28.28125,10.078125,24.25,24.625,25,22.9375,33.75,32.75,7.59375,6.703125,21.96875,25.3125,4.953125,NA,24.9,8.25,12.9375
"1996-09-06",0.205357,14.3125,12.545967,45.125,17.9375,NA,5.930555,30.125,18.7435,NA,NA,12.055555,28.875,10.15625,24.875,25.083334,25.65625,23.125,34,32.4375,7.65625,6.867188,22.125,25.5625,4.84375,NA,24.787584,8.5,12.9375
"1996-09-09",0.196429,14.5625,12.728321,45.0625,18.375,NA,6.041667,30.3125,19.154541,NA,NA,12.222222,29.40625,10.4375,24.9375,25.083334,25.875,23.5625,34.1875,33.25,7.804688,7.078125,22.375,26.1875,4.875,NA,25.518284,8.71875,13.25
"1996-09-10",0.191964,14.375,12.582438,44.9375,18.125,NA,6.041667,30.1875,19.031229,NA,NA,12.166667,29.53125,10.539063,24.6875,25.5,26.1875,23.5625,34,33.5,7.773438,7.164063,22.6875,25.9375,4.828125,NA,25.237246,8.65625,13.3125
"1996-09-11",0.188616,14.25,12.69185,45.125,18.03125,NA,6.041667,30.75,19.277855,NA,NA,12.25,29.5,10.625,24.625,25.958334,25.9375,23.75,34.0625,33.5,7.820313,7.34375,22.6875,26,5.015625,NA,25.518284,8.78125,13.3125
"1996-09-12",0.18192,14.65625,12.874205,45.25,17.96875,NA,6.243055,30.6875,19.894417,NA,NA,12.416667,29.3125,10.671875,24.625,26.125,25.9375,23.625,34.5,33.625,8.039063,7.5,22.71875,26.5,5.15625,NA,25.911737,9,13.6875
"1996-09-13",0.1875,14.875,13.020087,45.5,18.53125,NA,6.555555,31.0625,19.976625,NA,NA,12.555555,30.53125,11.015625,25,26.458334,26.5,23.8125,34.9375,33.9375,8.1875,7.515625,23.09375,26.9375,5.296875,NA,26.586229,9,13.625
"1996-09-16",0.199777,14.875,13.384796,45.5625,18.65625,NA,6.638889,31.1875,19.812208,NA,NA,12.944445,30.6875,11.078125,25.0625,26.625,26.5625,24.375,34.9375,34.0625,8.21875,7.601563,23.25,27.0625,5.375,NA,26.473814,9.03125,13.6875
"1996-09-17",0.205357,14.875,13.1295,45.5,18.375,NA,6.625,31.5625,20.099937,NA,NA,12.694445,30.90625,11.78125,25,26.041666,26.0625,23.875,35.75,34.1875,8.367188,7.773438,23.15625,27.3125,5.34375,NA,26.08036,9,13.5625
"1996-09-18",0.209821,14.9375,13.020087,45.5625,18.28125,NA,6.652778,31.3125,20.141041,NA,NA,12.5,31.125,11.953125,24.8125,25.958334,25.9375,23.8125,35.375,34.1875,8.53125,7.703125,23.09375,27.25,5.359375,NA,25.911737,9,13.3125
"1996-09-19",0.208705,15,13.093029,46.1875,18.625,NA,6.666667,30.9375,20.880917,NA,NA,12.666667,30.875,12.125,25,25.791666,26,23.75,35.25,34.25,8.609375,7.773438,22.78125,27.25,5.296875,NA,25.967945,9.0625,13.4375
"1996-09-20",0.204241,15.1875,13.238913,47.4375,18.78125,NA,6.75,31.125,20.757605,NA,NA,12.75,30.75,12.171875,25.25,26,25.5625,23.75,35,34.3125,8.632813,7.8125,23.3125,27.3125,5.3125,NA,26.417606,9.03125,13.8125
"1996-09-23",0.199777,15.21875,13.1295,47.3125,18.75,NA,6.743055,31.25,20.92202,NA,NA,12.666667,31.0625,11.96875,25.375,26.416666,25.5625,23.875,35,34.6875,8.609375,7.765625,23.4375,27.4375,5.28125,NA,26.361399,8.96875,13.5625
"1996-09-24",0.200893,15.46875,13.1295,47.125,18.84375,NA,6.722222,31.1875,20.634293,NA,NA,12.583333,31.03125,12.0625,25.1875,26.416666,25.75,24.0625,34.875,34.5625,8.554688,7.734375,23.78125,27.5625,5.203125,NA,26.417606,9.21875,13.3125
"1996-09-25",0.199777,15.84375,13.384796,47.375,18.6875,NA,7.020833,31.0625,20.593187,NA,NA,12.472222,31.625,12.15625,25.125,26.625,25.625,23.6875,34.8125,34.4375,8.476563,7.671875,23.96875,27.625,5.15625,NA,26.417606,9.03125,13
"1996-09-26",0.199777,15.78125,13.421267,47.6875,18.5625,NA,7.041667,30.8125,20.387667,NA,NA,12.583333,31.09375,12.171875,25.5,26.875,25.75,23.75,34.875,35.375,8.25,7.5,24.09375,27.6875,5.171875,NA,26.754852,9.03125,12.875
"1996-09-27",0.199219,15.75,13.494208,47.4375,18.5,NA,7,30.8125,20.716499,NA,NA,12.527778,31.1875,12.109375,25.75,26.875,25.375,23.9375,34.875,35.125,8.398438,7.601563,24.1875,27.5625,5.125,NA,26.642437,9.28125,13.0625
"1996-09-30",0.198103,15.78125,13.494208,47.25,18.84375,NA,6.895833,31.3125,20.798708,NA,NA,12.638889,31.125,11.929688,25.625,26.708334,25.4375,23.6875,34.875,35.1875,8.242188,7.609375,24.375,27.75,5.203125,NA,26.923475,9.25,13.1875
"1996-10-01",0.219866,15.9375,13.56715,47.625,18.4375,NA,6.902778,31.5,20.552084,NA,NA,12.944445,30.9375,11.96875,25.5625,27.041666,25.0625,23.75,34.6875,35.5,8.257813,7.539063,24.4375,27.625,5.09375,NA,26.867268,9.1875,13
"1996-10-02",0.210938,15.5,13.676562,48.1875,18.53125,NA,7.097222,32.1875,20.675396,NA,NA,12.972222,31.46875,12.375,25.625,26.916666,24.875,23.5,35.0625,35.25,8.421875,7.632813,24.3125,27.6875,5.125,NA,27.822798,9.15625,12.8125
"1996-10-03",0.199777,15.34375,13.56715,48.5,18.46875,NA,7.180555,32.0625,20.757605,NA,NA,12.972222,31.25,12.4375,25.5,26.958334,24.4375,23.25,35.0625,35.625,8.375,7.757813,24.53125,27.6875,5.171875,NA,27.710382,9.15625,13.1875
"1996-10-04",0.203683,15.5,13.858916,48.9375,18.375,NA,7.444445,32.25,21.086437,NA,NA,13.111111,31.65625,12.710938,25.9375,27.25,25,23.1875,35.1875,35.625,8.523438,7.765625,24.96875,28.25,5.109375,NA,27.822798,9.34375,13.1875
"1996-10-07",0.206473,15.21875,13.931858,49.3125,18.21875,NA,7.333333,32.6875,21.086437,NA,NA,13,31.96875,13.046875,26,27.291666,25.125,23.3125,34.9375,35.1875,8.59375,7.773438,24.71875,28.375,5.046875,NA,27.991421,9.15625,13.375
"1996-10-08",0.207589,15.34375,13.822446,49,18.0625,NA,7.138889,33,20.92202,NA,NA,12.861111,32.09375,12.703125,25.9375,27.083334,25,23.0625,35.0625,35.75,8.460938,7.570313,24.34375,28.3125,4.953125,NA,27.316929,9.28125,13.5625
"1996-10-09",0.205357,15.4375,13.676562,48.75,17.96875,NA,7.152778,32.6875,20.880917,NA,NA,12.638889,31.5625,12.609375,25.625,26.833334,24.875,23.0625,35.0625,35.25,8.40625,7.578125,24.125,28.25,4.921875,NA,26.979683,9.1875,13.1875
"1996-10-10",0.21596,15.40625,13.530679,48.8125,18,NA,7.222222,32.625,20.92202,NA,NA,12.805555,31.9375,12.484375,25.4375,27,24.5,22.8125,35.375,34.8125,8.359375,7.515625,23.84375,28.375,4.875,NA,26.923475,9.25,13.5
